Employee ID,StartDate,start_date_parsed,years_of_service,tenure_group,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,dob_parsed,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,engagement_level,Satisfaction Score,Work-Life Balance Score,Training Date,training_date_parsed,Training Program Name,Training Type,Training Outcome,training_success,Training Duration(Days),Training Cost,Age,age_group,flag_under18_at_hire,flag_training_before_hire
2322,01-Sep-22,2022-09-01,3,2-4 yrs,Production Manager,NEL,Active,Contract,ZONE C,Part-Time,Production,Field Operations,27-04-1963,1963-04-27,MA,Female,Asian,Divorced,Fully meets,5,20-08-2022,4,High,3,4,04-Mar-23,2023-03-04,Communication Skills,Internal,Completed,1,3,178.4,59,50-59,0,0
2323,21-Apr-21,2021-04-21,5,5-9 yrs,Production Manager,PL,Active,Part-Time,ZONE C,Temporary,Production,Project Management - Con,05-07-1959,1959-07-05,MA,Female,Asian,Divorced,Fully meets,5,21-11-2022,2,Low,1,3,30-Dec-22,2022-12-30,Project Management,External,Incomplete,0,3,964.4,62,60+,0,0
2324,23-Jul-21,2021-07-23,4,2-4 yrs,Production Manager,BPC,Terminated,Part-Time,ZONE A,Temporary,Production,General - Con,17-07-1996,1996-07-17,MA,Female,Black,Widowed,Fully meets,4,24-06-2023,1,Low,2,4,29-Apr-23,2023-04-29,Communication Skills,External,Incomplete,0,1,299.75,25,Under 30,0,0
2325,29-Dec-20,2020-12-29,5,5-9 yrs,Production Manager,CCDR,Active,Part-Time,ZONE A,Temporary,Production,Field Operations,20-10-1999,1999-10-20,MA,Female,Asian,Divorced,Fully meets,1,27-12-2022,4,High,4,1,04-Jan-23,2023-01-04,Project Management,Internal,Completed,1,2,745.68,21,Under 30,0,0
2327,30-Jul-20,2020-07-30,5,5-9 yrs,Network Engineer,EW,Active,Full-Time,ZONE A,Part-Time,Production,Field Operations,27-11-1971,1971-11-27,MA,Male,Black,Married,Fully meets,4,29-03-2023,4,High,1,2,20-Oct-22,2022-10-20,Customer Service,External,Incomplete,0,1,802.98,49,40-49,0,0
2328,18-Mar-19,2019-03-18,7,5-9 yrs,Network Engineer,MSC,Active,Full-Time,ZONE B,Part-Time,Production,General - Con,26-05-1980,1980-05-26,MA,Male,Asian,Divorced,Fully meets,4,02-09-2022,1,Low,4,3,01-Mar-23,2023-03-01,Communication Skills,Internal,Passed,1,3,960.9,39,30-39,0,0
2329,25-Jul-19,2019-07-25,6,5-9 yrs,Network Engineer,TNS,Active,Full-Time,ZONE A,Full-Time,Executive office,Aerial,26-10-1962,1962-10-26,MA,Male,Asian,Single,Fully meets,2,02-09-2022,2,Low,3,1,21-Jan-23,2023-01-21,Leadership Development,External,Incomplete,0,2,209.86,57,50-59,0,0
2330,16-Oct-21,2021-10-16,4,2-4 yrs,Data Analyst,SVG,Active,Full-Time,ZONE C,Part-Time,Production,Executive,13-12-1957,1957-12-13,MA,Male,Other,Married,Fully meets,2,11-09-2022,3,Medium,4,5,21-Mar-23,2023-03-21,Customer Service,Internal,Passed,1,2,942.81,64,60+,0,0
2331,06-Dec-19,2019-12-06,6,5-9 yrs,Data Analyst,TNS,Active,Contract,ZONE C,Part-Time,Production,Wireline Construction,14-02-1952,1952-02-14,MA,Male,Black,Divorced,Fully meets,1,11-12-2022,2,Low,5,3,16-Jan-23,2023-01-16,Technical Skills,Internal,Failed,0,3,108.2,67,60+,0,0
2332,29-Jun-19,2019-06-29,6,5-9 yrs,Data Analyst,WBL,Active,Contract,ZONE C,Full-Time,Production,Fielders,21-08-1971,1971-08-21,MA,Male,White,Widowed,Fully meets,4,02-11-2022,1,Low,1,1,29-Nov-22,2022-11-29,Communication Skills,Internal,Completed,1,3,144.68,48,40-49,0,0
2333,03-Apr-19,2019-04-03,7,5-9 yrs,Data Analyst,BPC,Active,Full-Time,ZONE C,Temporary,It/is,Yard (Material Handling),19-07-1951,1951-07-19,MA,Female,Asian,Divorced,Fully meets,1,19-04-2023,5,High,4,2,01-Apr-23,2023-04-01,Technical Skills,Internal,Failed,0,4,769.76,68,60+,0,0
2334,21-Jul-21,2021-07-21,4,2-4 yrs,Data Analyst,CCDR,Active,Contract,ZONE A,Temporary,It/is,Engineers,19-02-1983,1983-02-19,MA,Male,Asian,Single,Fully meets,4,01-12-2022,3,Medium,3,5,21-Mar-23,2023-03-21,Project Management,Internal,Failed,0,5,860.16,38,30-39,0,0
2336,06-Oct-19,2019-10-06,6,5-9 yrs,Production Manager,CCDR,Active,Contract,ZONE A,Full-Time,Production,General - Con,06-05-1984,1984-05-06,MA,Female,Other,Single,Fully meets,4,10-08-2022,5,High,1,5,06-Feb-23,2023-02-06,Communication Skills,External,Completed,1,3,301.03,35,30-39,0,0
2337,16-Apr-21,2021-04-16,5,5-9 yrs,Production Manager,SVG,Active,Full-Time,ZONE C,Part-Time,Production,Engineers,25-01-1989,1989-01-25,MA,Male,Other,Single,Fully meets,4,09-07-2023,1,Low,4,3,15-Jul-23,2023-07-15,Project Management,Internal,Incomplete,0,2,366.82,32,30-39,0,0
2338,10-Oct-18,2018-10-10,7,5-9 yrs,Production Manager,EW,Active,Part-Time,ZONE C,Temporary,Production,Project Management - Con,06-08-1971,1971-08-06,MA,Female,Other,Married,Fully meets,4,09-09-2022,2,Low,3,5,18-Jun-23,2023-06-18,Customer Service,External,Completed,1,2,819.8,47,40-49,0,0
2339,25-Jul-22,2022-07-25,3,2-4 yrs,Production Manager,MSC,Terminated,Full-Time,ZONE B,Part-Time,Production,General - Sga,06-08-1972,1972-08-06,MA,Female,Black,Married,Fully meets,1,22-03-2023,3,Medium,1,5,02-Dec-22,2022-12-02,Leadership Development,Internal,Failed,0,5,369.94,50,50-59,0,0
2340,17-Mar-21,2021-03-17,5,5-9 yrs,Production Manager,TNS,Terminated,Contract,ZONE A,Temporary,Production,General - Con,27-02-2001,2001-02-27,MA,Female,White,Single,Fully meets,5,23-05-2023,4,High,5,3,05-May-23,2023-05-05,Project Management,External,Failed,0,1,811.91,20,Under 30,0,0
2341,13-Oct-18,2018-10-13,7,5-9 yrs,Production Manager,PYZ,Active,Full-Time,ZONE A,Full-Time,Production,General - Sga,02-11-1984,1984-11-02,MA,Female,Hispanic,Divorced,Fully meets,2,14-10-2022,1,Low,5,2,06-Apr-23,2023-04-06,Communication Skills,Internal,Failed,0,2,121.05,34,30-39,0,0
2342,09-Jan-20,2020-01-09,6,5-9 yrs,Production Manager,WBL,Active,Part-Time,ZONE C,Temporary,Production,Field Operations,14-05-1967,1967-05-14,MA,Female,Other,Single,Fully meets,5,24-07-2023,1,Low,4,3,30-May-23,2023-05-30,Communication Skills,Internal,Completed,1,1,704.53,53,50-59,0,0
2343,18-Sep-19,2019-09-18,6,5-9 yrs,Production Manager,NEL,Active,Full-Time,ZONE B,Temporary,Production,Wireless,17-10-1998,1998-10-17,MA,Female,Hispanic,Single,Fully meets,4,22-11-2022,1,Low,3,4,31-May-23,2023-05-31,Customer Service,Internal,Completed,1,5,959.22,21,Under 30,0,0
2344,26-Oct-19,2019-10-26,6,5-9 yrs,Production Manager,PL,Active,Contract,ZONE C,Temporary,Production,Yard (Material Handling),23-08-1991,1991-08-23,MA,Female,Other,Divorced,Fully meets,1,08-02-2023,2,Low,5,5,13-Mar-23,2023-03-13,Technical Skills,External,Completed,1,2,967.05,28,Under 30,0,0
2345,14-Sep-20,2020-09-14,5,5-9 yrs,Production Manager,BPC,Terminated,Full-Time,ZONE B,Temporary,Production,Field Operations,10-01-1971,1971-01-10,MA,Female,Hispanic,Married,Fully meets,2,14-01-2023,2,Low,1,5,09-Oct-22,2022-10-09,Project Management,External,Incomplete,0,3,379.57,49,40-49,0,0
2346,09-Apr-23,2023-04-09,3,2-4 yrs,Production Manager,CCDR,Active,Part-Time,ZONE A,Full-Time,Production,Field Operations,28-02-1984,1984-02-28,MA,Female,Hispanic,Widowed,Fully meets,4,06-02-2023,5,High,3,1,02-Oct-22,2022-10-02,Customer Service,External,Completed,1,3,811.14,39,30-39,0,1
2347,25-Oct-19,2019-10-25,6,5-9 yrs,President & CEO,SVG,Active,Full-Time,ZONE A,Part-Time,Production,Field Operations,07-11-1977,1977-11-07,MA,Female,White,Single,Fully meets,1,09-01-2023,2,Low,3,2,14-Dec-22,2022-12-14,Communication Skills,Internal,Passed,1,1,780.53,42,40-49,0,0
2348,25-Jun-22,2022-06-25,3,2-4 yrs,Network Engineer,EW,Active,Part-Time,ZONE C,Full-Time,Production,Field Operations,21-02-1976,1976-02-21,MA,Male,Asian,Single,Fully meets,1,12-10-2022,4,High,4,2,13-Apr-23,2023-04-13,Technical Skills,Internal,Passed,1,1,927.52,46,40-49,0,0
2349,26-Jan-23,2023-01-26,3,2-4 yrs,Network Engineer,MSC,Active,Part-Time,ZONE C,Full-Time,Production,General - Con,03-06-1956,1956-06-03,MA,Male,Black,Widowed,Fully meets,4,05-11-2022,5,High,5,1,22-Apr-23,2023-04-22,Communication Skills,Internal,Completed,1,2,317.31,67,60+,0,0
2350,19-Feb-20,2020-02-19,6,5-9 yrs,Network Engineer,TNS,Active,Part-Time,ZONE A,Temporary,Executive office,Wireline Construction,24-04-1973,1973-04-24,MA,Male,Black,Divorced,Fully meets,2,24-08-2022,1,Low,4,5,09-Mar-23,2023-03-09,Leadership Development,Internal,Failed,0,3,858.34,47,40-49,0,0
2352,16-Oct-20,2020-10-16,5,5-9 yrs,Data Analyst,MSC,Active,Full-Time,ZONE B,Temporary,Production,General - Con,31-12-1993,1993-12-31,MA,Male,White,Widowed,Fully meets,2,11-07-2023,2,Low,3,3,11-Sep-22,2022-09-11,Communication Skills,External,Completed,1,4,889.07,27,Under 30,0,0
2353,07-Sep-18,2018-09-07,7,5-9 yrs,Data Analyst,TNS,Active,Part-Time,ZONE B,Full-Time,It/is,Field Operations,26-07-1997,1997-07-26,MA,Female,Hispanic,Married,Fully meets,2,17-10-2022,2,Low,4,3,18-Jul-23,2023-07-18,Technical Skills,Internal,Failed,0,3,198.56,21,Under 30,0,0
2354,07-Jan-22,2022-01-07,4,2-4 yrs,Data Analyst,PYZ,Active,Part-Time,ZONE C,Full-Time,It/is,Wireline Construction,02-09-1971,1971-09-02,MA,Female,White,Divorced,Fully meets,2,10-06-2023,5,High,1,1,13-Jun-23,2023-06-13,Communication Skills,External,Completed,1,5,572.14,51,50-59,0,0
2356,18-Nov-21,2021-11-18,4,2-4 yrs,Data Analyst,NEL,Active,Part-Time,ZONE C,Temporary,It/is,Catv,14-07-1955,1955-07-14,MA,Male,Black,Single,Fully meets,4,07-03-2023,4,High,1,1,25-May-23,2023-05-25,Technical Skills,External,Passed,1,4,668.66,66,60+,0,0
2358,14-May-20,2020-05-14,6,5-9 yrs,Production Manager,PYZ,Active,Part-Time,ZONE B,Temporary,Production,Executive,20-03-1993,1993-03-20,MA,Male,Black,Married,Fully meets,4,07-09-2022,5,High,3,3,14-Apr-23,2023-04-14,Project Management,External,Incomplete,0,3,164.22,27,Under 30,0,0
2359,13-Dec-20,2020-12-13,5,5-9 yrs,Production Manager,SVG,Active,Full-Time,ZONE B,Part-Time,Production,Engineers,01-07-1996,1996-07-01,MA,Female,Other,Married,Fully meets,2,08-07-2023,4,High,4,3,30-May-23,2023-05-30,Technical Skills,External,Failed,0,3,850.73,24,Under 30,0,0
2360,16-Nov-21,2021-11-16,4,2-4 yrs,Production Manager,TNS,Terminated,Part-Time,ZONE B,Part-Time,Production,Fielders,06-10-1990,1990-10-06,MA,Female,Asian,Widowed,Fully meets,1,07-02-2023,4,High,4,3,13-Oct-22,2022-10-13,Project Management,Internal,Passed,1,1,400.62,31,30-39,0,0
2361,01-Dec-22,2022-12-01,3,2-4 yrs,Production Manager,WBL,Terminated,Full-Time,ZONE C,Full-Time,Production,Project Management - Con,05-12-1996,1996-12-05,MA,Female,Asian,Divorced,Fully meets,2,12-02-2023,4,High,4,2,08-Sep-22,2022-09-08,Customer Service,External,Failed,0,4,148.29,26,Under 30,0,1
2362,30-Oct-20,2020-10-30,5,5-9 yrs,Production Manager,BPC,Active,Full-Time,ZONE C,Part-Time,Production,Field Operations,06-05-1974,1974-05-06,MA,Female,Asian,Married,Fully meets,2,21-01-2023,5,High,4,5,06-Feb-23,2023-02-06,Project Management,Internal,Incomplete,0,3,543.65,46,40-49,0,0
2363,08-Feb-21,2021-02-08,5,5-9 yrs,Production Manager,CCDR,Active,Full-Time,ZONE C,Temporary,Production,Wireline Construction,17-02-1983,1983-02-17,MA,Female,Hispanic,Widowed,Fully meets,2,16-07-2023,2,Low,5,1,04-Feb-23,2023-02-04,Communication Skills,External,Incomplete,0,3,282.26,38,30-39,0,0
2364,05-Aug-19,2019-08-05,6,5-9 yrs,Production Manager,EW,Active,Full-Time,ZONE A,Temporary,Production,Field Operations,24-08-1960,1960-08-24,MA,Male,Black,Widowed,Fully meets,5,02-02-2023,4,High,2,4,04-Dec-22,2022-12-04,Project Management,External,Completed,1,3,123.81,59,50-59,0,0
2365,29-Nov-18,2018-11-29,7,5-9 yrs,Production Manager,MSC,Terminated,Contract,ZONE A,Temporary,Production,Engineers,25-08-1953,1953-08-25,MA,Female,Black,Married,Fully meets,1,07-09-2022,1,Low,1,1,11-Aug-22,2022-08-11,Communication Skills,External,Passed,1,5,355.8,65,60+,0,0
2367,23-Aug-20,2020-08-23,5,5-9 yrs,Production Manager,PL,Active,Contract,ZONE C,Part-Time,Production,Wireline Construction,29-07-1959,1959-07-29,MA,Female,Hispanic,Widowed,Fully meets,5,26-10-2022,3,Medium,2,5,27-Apr-23,2023-04-27,Project Management,Internal,Completed,1,3,249.77,61,60+,0,0
2369,19-Oct-21,2021-10-19,4,2-4 yrs,Network Engineer,SVG,Active,Part-Time,ZONE B,Full-Time,Production,Field Operations,16-09-1987,1987-09-16,MA,Male,Other,Divorced,Fully meets,5,18-02-2023,5,High,2,4,26-Jul-23,2023-07-26,Leadership Development,External,Failed,0,5,711.15,34,30-39,0,0
2370,21-Feb-20,2020-02-21,6,5-9 yrs,Network Engineer,TNS,Active,Contract,ZONE B,Full-Time,Production,Field Operations,31-01-1952,1952-01-31,MA,Male,Other,Widowed,Fully meets,5,03-10-2022,1,Low,2,4,07-Jun-23,2023-06-07,Leadership Development,External,Incomplete,0,3,644.97,68,60+,0,0
2371,21-Nov-22,2022-11-21,3,2-4 yrs,Data Analyst,EW,Active,Contract,ZONE B,Temporary,Production,Field Operations,30-05-2000,2000-05-30,MA,Male,White,Married,Fully meets,1,10-01-2023,2,Low,1,5,19-Apr-23,2023-04-19,Customer Service,Internal,Passed,1,4,133.56,22,Under 30,0,0
2372,05-Aug-19,2019-08-05,6,5-9 yrs,Data Analyst,CCDR,Active,Full-Time,ZONE A,Part-Time,Production,Field Operations,10-03-1992,1992-03-10,MA,Female,Hispanic,Single,Fully meets,2,02-08-2023,3,Medium,4,5,27-Jan-23,2023-01-27,Leadership Development,Internal,Completed,1,2,784.93,27,Under 30,0,0
2373,05-Nov-20,2020-11-05,5,5-9 yrs,Data Analyst,BPC,Active,Full-Time,ZONE A,Full-Time,It/is,Catv,22-10-1982,1982-10-22,MA,Female,Other,Divorced,Fully meets,2,21-07-2023,3,Medium,5,5,16-Feb-23,2023-02-16,Project Management,External,Completed,1,4,801.63,38,30-39,0,0
2374,12-Jun-21,2021-06-12,4,2-4 yrs,Data Analyst,WBL,Active,Part-Time,ZONE A,Part-Time,It/is,Field Operations,09-08-1962,1962-08-09,MA,Female,Asian,Divorced,Fully meets,2,16-01-2023,1,Low,2,1,01-May-23,2023-05-01,Customer Service,External,Incomplete,0,2,650.48,59,50-59,0,0
2375,13-Sep-18,2018-09-13,7,5-9 yrs,Data Analyst,TNS,Active,Contract,ZONE B,Full-Time,It/is,General - Con,02-11-1958,1958-11-02,MA,Male,Black,Single,Fully meets,1,14-08-2022,2,Low,4,2,20-Nov-22,2022-11-20,Project Management,External,Failed,0,5,770.33,60,60+,0,0
2376,09-Apr-23,2023-04-09,3,2-4 yrs,Production Manager,CCDR,Active,Full-Time,ZONE A,Temporary,Production,Field Operations,10-10-1983,1983-10-10,MA,Female,Asian,Divorced,Fully meets,4,07-12-2022,5,High,2,4,26-Apr-23,2023-04-26,Communication Skills,Internal,Completed,1,5,755.69,40,40-49,0,0
2377,09-Jan-21,2021-01-09,5,5-9 yrs,Production Manager,SVG,Active,Contract,ZONE B,Part-Time,Production,Executive,14-06-1960,1960-06-14,MA,Male,White,Single,Fully meets,4,31-12-2022,1,Low,2,1,25-Dec-22,2022-12-25,Leadership Development,External,Failed,0,1,921.26,61,60+,0,0
2379,19-Oct-19,2019-10-19,6,5-9 yrs,Production Manager,MSC,Terminated,Full-Time,ZONE C,Part-Time,Production,Fielders,22-12-1991,1991-12-22,MA,Female,Asian,Divorced,Fully meets,2,01-07-2023,2,Low,5,1,24-Aug-22,2022-08-24,Communication Skills,External,Completed,1,4,146.18,28,Under 30,0,0
2380,02-Jul-23,2023-07-02,2,2-4 yrs,Production Manager,TNS,Active,Full-Time,ZONE A,Temporary,Production,General - Con,19-12-1956,1956-12-19,MA,Female,Other,Married,Fully meets,2,25-10-2022,2,Low,1,3,03-Nov-22,2022-11-03,Customer Service,Internal,Completed,1,5,910.96,67,60+,0,1
2381,29-Aug-19,2019-08-29,6,5-9 yrs,Production Manager,PYZ,Active,Part-Time,ZONE B,Part-Time,Production,Catv,08-04-1988,1988-04-08,MA,Female,Other,Divorced,Fully meets,2,15-02-2023,2,Low,3,3,27-Jan-23,2023-01-27,Technical Skills,External,Passed,1,1,404.78,31,30-39,0,0
2383,02-Feb-20,2020-02-02,6,5-9 yrs,Production Manager,NEL,Active,Full-Time,ZONE A,Full-Time,Production,Field Operations,08-04-1973,1973-04-08,MA,Male,Asian,Widowed,Fully meets,4,21-11-2022,5,High,3,5,09-Aug-22,2022-08-09,Customer Service,External,Incomplete,0,1,374.73,47,40-49,0,0
2384,14-Oct-21,2021-10-14,4,2-4 yrs,Production Manager,PL,Terminated,Full-Time,ZONE A,Temporary,Production,Field Operations,11-09-1979,1979-09-11,MA,Female,Hispanic,Married,Fully meets,5,03-09-2022,2,Low,2,2,03-Oct-22,2022-10-03,Communication Skills,Internal,Failed,0,3,166.1,42,40-49,0,0
2385,10-Apr-20,2020-04-10,6,5-9 yrs,Production Manager,BPC,Active,Contract,ZONE A,Part-Time,Production,Yard (Material Handling),19-11-1953,1953-11-19,MA,Female,Asian,Single,Fully meets,2,15-01-2023,2,Low,1,3,31-Mar-23,2023-03-31,Technical Skills,Internal,Incomplete,0,1,574.91,67,60+,0,0
2386,14-Dec-18,2018-12-14,7,5-9 yrs,Production Manager,CCDR,Active,Part-Time,ZONE B,Part-Time,Production,Finance & Accounting,25-12-1975,1975-12-25,MA,Female,Black,Widowed,Fully meets,1,16-12-2022,1,Low,4,3,28-Sep-22,2022-09-28,Customer Service,External,Failed,0,3,390.96,43,40-49,0,0
2387,27-Jun-22,2022-06-27,3,2-4 yrs,President & CEO,SVG,Active,Contract,ZONE C,Temporary,Production,Safety,28-05-1994,1994-05-28,MA,Male,Hispanic,Widowed,Fully meets,1,06-01-2023,1,Low,2,5,05-Mar-23,2023-03-05,Communication Skills,Internal,Failed,0,2,459.27,28,Under 30,0,0
2388,07-Sep-20,2020-09-07,5,5-9 yrs,Network Engineer,EW,Active,Contract,ZONE C,Temporary,Production,Fielders,15-05-1953,1953-05-15,MA,Male,Other,Single,Fully meets,2,06-06-2023,5,High,2,4,30-Jun-23,2023-06-30,Project Management,Internal,Completed,1,4,949.32,67,60+,0,0
2389,03-Nov-19,2019-11-03,6,5-9 yrs,Data Analyst,EW,Active,Contract,ZONE C,Part-Time,Production,General - Eng,22-05-1976,1976-05-22,MA,Male,White,Widowed,Fully meets,2,06-06-2023,1,Low,4,2,28-Jul-23,2023-07-28,Technical Skills,Internal,Completed,1,1,718.39,43,40-49,0,0
2391,28-Apr-23,2023-04-28,3,2-4 yrs,Data Analyst,TNS,Active,Part-Time,ZONE B,Full-Time,It/is,Splicing,11-02-1964,1964-02-11,MA,Female,Asian,Widowed,Fully meets,1,22-06-2023,3,Medium,3,3,10-Dec-22,2022-12-10,Technical Skills,External,Failed,0,3,363.35,59,50-59,0,1
2393,05-Dec-18,2018-12-05,7,5-9 yrs,Production Manager,NEL,Active,Full-Time,ZONE C,Part-Time,Production,Engineers,04-09-1993,1993-09-04,MA,Female,Other,Widowed,Fully meets,5,12-05-2023,3,Medium,2,2,27-Feb-23,2023-02-27,Project Management,External,Completed,1,5,803.82,25,Under 30,0,0
2394,25-Apr-22,2022-04-25,4,2-4 yrs,Production Manager,PL,Active,Full-Time,ZONE C,Full-Time,Production,Field Operations,17-09-1980,1980-09-17,MA,Male,White,Single,Fully meets,2,18-11-2022,4,High,1,1,22-Sep-22,2022-09-22,Customer Service,Internal,Completed,1,1,661.88,42,40-49,0,0
2395,10-Dec-19,2019-12-10,6,5-9 yrs,Production Manager,PYZ,Active,Part-Time,ZONE C,Part-Time,Production,General - Eng,24-06-1983,1983-06-24,MA,Male,Black,Divorced,Fully meets,1,23-02-2023,1,Low,1,4,29-Mar-23,2023-03-29,Customer Service,External,Completed,1,5,337.08,36,30-39,0,0
2396,30-Jun-22,2022-06-30,3,2-4 yrs,Production Manager,SVG,Terminated,Contract,ZONE C,Part-Time,Production,General - Eng,18-07-1960,1960-07-18,MA,Female,Other,Single,Fully meets,1,14-12-2022,3,Medium,4,2,22-Nov-22,2022-11-22,Project Management,External,Completed,1,5,887.46,62,60+,0,0
2397,19-Sep-18,2018-09-19,7,5-9 yrs,Production Manager,TNS,Active,Part-Time,ZONE B,Full-Time,Production,Field Operations,22-08-1990,1990-08-22,MA,Female,Other,Widowed,Fully meets,2,08-09-2022,2,Low,5,2,10-Nov-22,2022-11-10,Project Management,External,Completed,1,5,514.94,28,Under 30,0,0
2398,08-Jul-19,2019-07-08,6,5-9 yrs,Production Manager,WBL,Active,Contract,ZONE C,Temporary,Production,General - Con,11-06-1959,1959-06-11,MA,Female,White,Widowed,Fully meets,5,07-01-2023,4,High,3,3,13-Dec-22,2022-12-13,Technical Skills,External,Incomplete,0,3,304.35,60,60+,0,0
2399,25-May-23,2023-05-25,3,2-4 yrs,Production Manager,PYZ,Active,Full-Time,ZONE B,Part-Time,Production,Wireline Construction,13-06-1958,1958-06-13,MA,Male,White,Married,Fully meets,4,29-11-2022,1,Low,4,2,15-Mar-23,2023-03-15,Customer Service,External,Passed,1,1,329.83,65,60+,0,1
2400,03-Nov-18,2018-11-03,7,5-9 yrs,Production Manager,WBL,Active,Contract,ZONE A,Part-Time,Production,General - Sga,12-06-1961,1961-06-12,MA,Male,Black,Married,Fully meets,2,28-03-2023,4,High,4,3,23-Jul-23,2023-07-23,Communication Skills,External,Completed,1,4,872.57,57,50-59,0,0
2402,14-Apr-22,2022-04-14,4,2-4 yrs,Production Manager,PL,Terminated,Full-Time,ZONE C,Full-Time,Production,Shop (Fleet),19-09-1985,1985-09-19,MA,Female,Black,Widowed,Fully meets,2,29-10-2022,3,Medium,2,2,18-Feb-23,2023-02-18,Communication Skills,External,Failed,0,1,478.73,37,30-39,0,0
2403,06-Aug-20,2020-08-06,5,5-9 yrs,Production Manager,BPC,Active,Full-Time,ZONE C,Temporary,Production,Finance & Accounting,22-03-1958,1958-03-22,MA,Female,Hispanic,Married,Fully meets,4,07-11-2022,3,Medium,3,3,25-Aug-22,2022-08-25,Technical Skills,External,Failed,0,5,766.04,62,60+,0,0
2406,13-Nov-18,2018-11-13,7,5-9 yrs,Network Engineer,EW,Active,Part-Time,ZONE B,Part-Time,Production,Engineers,25-03-1971,1971-03-25,MA,Male,Black,Widowed,Fully meets,1,24-02-2023,1,Low,4,4,19-May-23,2023-05-19,Communication Skills,Internal,Failed,0,1,100.04,47,40-49,0,0
2407,06-Oct-19,2019-10-06,6,5-9 yrs,Data Analyst,EW,Active,Full-Time,ZONE C,Temporary,Production,Finance & Accounting,17-04-1953,1953-04-17,MA,Male,Other,Widowed,Fully meets,4,23-09-2022,3,Medium,5,5,15-Nov-22,2022-11-15,Project Management,Internal,Completed,1,2,545.35,66,60+,0,0
2408,15-Sep-21,2021-09-15,4,2-4 yrs,Data Analyst,MSC,Active,Full-Time,ZONE B,Part-Time,It/is,Field Operations,10-01-1962,1962-01-10,MA,Female,Black,Divorced,Fully meets,5,26-08-2022,2,Low,5,5,04-Sep-22,2022-09-04,Project Management,Internal,Failed,0,1,968.87,59,50-59,0,0
2409,06-Feb-20,2020-02-06,6,5-9 yrs,Data Analyst,TNS,Active,Full-Time,ZONE B,Full-Time,It/is,Engineers,30-10-1996,1996-10-30,MA,Female,White,Single,Fully meets,4,11-01-2023,3,Medium,3,3,07-Apr-23,2023-04-07,Customer Service,External,Passed,1,1,949.78,24,Under 30,0,0
2410,21-Oct-22,2022-10-21,3,2-4 yrs,Data Analyst,PYZ,Active,Full-Time,ZONE B,Part-Time,It/is,Engineers,19-11-1957,1957-11-19,MA,Male,White,Divorced,Fully meets,2,03-05-2023,4,High,4,1,24-Sep-22,2022-09-24,Technical Skills,External,Failed,0,3,341.65,65,60+,0,1
2411,11-Oct-22,2022-10-11,3,2-4 yrs,Production Manager,NEL,Active,Part-Time,ZONE B,Temporary,Production,General - Con,16-07-1994,1994-07-16,MA,Female,Black,Widowed,Fully meets,2,23-01-2023,2,Low,3,3,27-Feb-23,2023-02-27,Project Management,External,Failed,0,4,798.7,28,Under 30,0,0
2412,30-Jan-22,2022-01-30,4,2-4 yrs,Production Manager,PL,Active,Full-Time,ZONE B,Part-Time,Production,Engineers,13-10-1994,1994-10-13,MA,Male,White,Widowed,Fully meets,2,10-04-2023,5,High,4,5,21-Jan-23,2023-01-21,Project Management,Internal,Passed,1,5,859.0,28,Under 30,0,0
2415,08-Feb-21,2021-02-08,5,5-9 yrs,Production Manager,TNS,Active,Full-Time,ZONE B,Full-Time,Production,Field Operations,10-09-1952,1952-09-10,MA,Female,White,Married,Fully meets,4,08-02-2023,1,Low,2,5,18-Aug-22,2022-08-18,Customer Service,Internal,Failed,0,4,938.18,69,60+,0,0
2416,06-Jun-22,2022-06-06,3,2-4 yrs,Production Manager,WBL,Active,Contract,ZONE C,Full-Time,Production,General - Con,08-06-1994,1994-06-08,MA,Male,Asian,Single,Fully meets,2,01-11-2022,4,High,5,1,06-May-23,2023-05-06,Communication Skills,Internal,Failed,0,2,344.8,28,Under 30,0,0
